actual,idx,pred,cats,N0,N1,N2,N3,N4,I0,I1,I2,I3,I4
1.0,6947,1.0,0,1,1,1,1,1,7634,5326,5482,5397,5943
1.0,6948,1.0,0,1,1,1,1,1,6843,7845,6593,7487,7914
1.0,6949,1.0,0,1,1,1,1,1,5660,7108,6065,6975,5889
1.0,6950,1.0,0,1,1,1,1,1,6674,5370,6167,6082,5121
1.0,6951,1.0,0,1,1,1,1,1,7364,5433,6050,7126,7164
1.0,6952,1.0,0,1,0,1,1,1,6178,3405,5026,5888,5623
1.0,6953,1.0,0,1,1,1,1,1,5938,5407,5138,7429,5830
1.0,6954,1.0,0,1,1,1,1,1,7401,6812,5153,7448,5729
1.0,6955,1.0,0,1,1,1,1,1,6731,7097,7765,5311,7124
1.0,6956,1.0,0,1,1,1,1,1,6713,7114,6001,5687,5706
1.0,6957,1.0,0,1,1,1,1,1,7791,7522,5657,7176,7001
1.0,6958,1.0,0,1,1,1,1,1,5700,5047,7834,7719,7487
1.0,6959,1.0,0,1,1,1,1,1,5094,7981,7507,7234,5030
1.0,6960,1.0,0,1,1,1,1,1,5574,6853,7606,7698,6881
1.0,6961,1.0,0,1,1,1,1,1,7015,7674,5036,7451,6119
1.0,6962,1.0,0,1,1,1,1,1,6358,7091,6768,6116,7582
1.0,6963,1.0,0,1,1,1,1,1,7391,7935,6826,5135,7866
1.0,6964,1.0,0,1,1,1,1,1,5431,7558,7564,7320,7847
1.0,6965,1.0,0,1,1,1,1,1,7505,6019,7126,6413,6050
1.0,6966,1.0,0,1,1,1,1,1,7508,7732,5464,6622,5021
1.0,6967,1.0,0,1,1,1,1,1,7564,5567,5954,6328,6211
1.0,6968,1.0,0,1,1,1,1,1,7579,5456,7608,6810,7267
1.0,6969,1.0,0,1,1,1,1,1,6364,5918,6616,6265,7989
1.0,6970,1.0,0,1,1,1,1,1,5100,5770,6256,6294,6000
1.0,6971,1.0,0,1,1,1,1,1,7067,7645,5423,6015,5295
1.0,6972,1.0,0,1,1,1,1,1,5073,5415,5933,6494,6641
1.0,6973,1.0,0,1,1,1,1,1,5245,6620,7890,6649,7615
1.0,6974,1.0,0,1,1,1,1,1,5887,5366,6234,7581,5297
1.0,6975,1.0,0,1,1,1,1,1,6949,7108,7838,5660,5889
1.0,6976,1.0,0,1,1,1,1,1,5707,7151,7719,5810,7567
1.0,6977,1.0,0,1,1,1,1,1,5526,5424,7474,7169,7382
1.0,6978,1.0,0,1,1,1,1,1,5826,6395,7400,6579,5700
1.0,6979,1.0,0,1,1,1,1,1,6174,6047,5759,6549,7179
1.0,6980,1.0,0,1,1,1,1,1,5006,6433,7749,5777,7733
1.0,6981,1.0,0,1,1,1,1,1,5789,6079,7633,7888,7620
1.0,6982,1.0,0,1,1,1,1,1,7031,5156,6291,6687,7700
1.0,6983,1.0,0,1,1,1,1,1,5572,6802,5773,6149,7685
1.0,6984,1.0,0,1,1,1,1,1,7143,7758,7593,7398,5076
1.0,6985,1.0,0,1,1,1,1,1,7156,7691,6483,5420,7478
1.0,6986,1.0,0,1,1,1,1,1,6110,7318,7206,5577,6043
1.0,6987,1.0,0,1,1,1,1,1,5269,6688,6131,6665,6975
1.0,6988,1.0,0,1,1,1,1,1,5179,5824,5858,7403,7635
1.0,6989,1.0,0,1,1,1,1,1,6088,5147,7469,6296,5663
1.0,6990,1.0,0,1,1,1,1,1,7566,5128,7383,6265,6701
1.0,6991,1.0,0,1,1,1,1,1,7371,6349,7968,5861,7727
1.0,6992,1.0,0,1,1,1,1,1,6759,5926,5662,7247,7421
1.0,6993,1.0,0,1,1,1,1,1,7670,6598,6428,7177,6196
1.0,6994,1.0,0,1,1,1,1,1,5765,6321,6454,6634,5276
1.0,6995,1.0,0,1,1,1,1,1,5907,7147,6646,7983,7549
1.0,6996,1.0,0,1,1,1,1,1,7947,5953,7017,5535,6583
1.0,6997,1.0,0,1,1,1,1,1,7439,5640,7734,5634,5620
1.0,6998,1.0,0,1,1,1,1,1,6901,6813,5856,6737,6679
1.0,6999,1.0,0,1,1,1,1,1,5956,5101,5351,6518,6021
1.0,7000,9.0,0,1,1,1,1,1,6539,5394,6866,7095,7608
1.0,7001,1.0,0,1,1,1,1,1,7707,5986,5876,5595,7564
1.0,7002,1.0,0,1,1,1,1,1,6863,6566,5087,6868,5556
1.0,7003,1.0,0,1,1,1,1,1,6804,7448,6403,6501,6954
1.0,7004,1.0,0,1,1,1,1,1,6393,6661,6874,6219,5439
1.0,7005,1.0,0,1,1,1,1,1,6437,6771,6930,7216,5465
1.0,7006,1.0,0,1,1,1,1,1,6854,6792,6522,5045,6094
1.0,7007,1.0,0,1,1,1,1,1,5208,7914,5195,6593,5074
1.0,7008,1.0,0,1,1,1,1,1,7787,6107,7123,6515,6715
1.0,7009,1.0,0,1,1,1,1,1,6206,5714,6082,7649,6587
1.0,7010,1.0,0,1,1,1,1,1,7624,5124,5291,7841,7992
1.0,7011,1.0,0,1,1,1,1,1,7716,5583,7397,7636,7257
1.0,7012,1.0,0,1,1,1,1,1,7106,7650,6184,6818,5631
1.0,7013,1.0,0,1,1,1,1,1,7223,5978,6907,7052,6057
1.0,7014,1.0,0,1,1,1,1,1,6868,6552,5009,7925,7756
1.0,7015,1.0,0,1,1,1,1,1,6961,6119,6116,6843,6002
1.0,7016,1.0,0,1,1,1,1,1,5801,7307,5696,6268,5177
1.0,7017,1.0,0,1,1,1,1,1,7947,5534,6226,6996,6439
1.0,7018,1.0,0,1,1,1,1,1,5147,7795,6312,7933,6088
1.0,7019,1.0,0,1,1,1,1,1,7832,7815,6152,7036,7427
1.0,7020,1.0,0,1,1,1,1,1,6742,5231,5474,7571,6096
1.0,7021,0.0,3,0,0,0,0,0,2487,2913,1597,1743,2104
1.0,7022,1.0,0,1,1,1,1,1,7246,6888,6230,6340,7635
1.0,7023,1.0,0,1,1,1,1,1,6822,6689,6474,7920,7832
1.0,7024,1.0,0,1,1,1,1,1,5462,6910,7149,5255,7036
1.0,7025,1.0,0,1,1,1,1,1,6017,5006,6913,6331,5378
1.0,7026,1.0,0,1,1,1,1,1,6479,6462,5759,6509,5590
1.0,7027,1.0,0,1,1,1,1,1,6118,7391,6310,7200,7917
1.0,7028,1.0,0,1,1,1,1,1,6359,5882,7399,7332,5104
1.0,7029,1.0,0,1,1,1,1,1,6062,5517,5391,7283,5501
1.0,7030,1.0,0,1,1,1,1,1,6607,5238,7675,6038,7149
1.0,7031,1.0,0,1,1,1,1,1,6291,7318,6150,7091,7674
1.0,7032,1.0,0,1,1,1,1,1,6757,5540,5574,7852,6336
1.0,7033,1.0,0,1,1,1,1,1,6062,5817,6971,6597,5904
1.0,7034,1.0,0,1,1,1,1,1,7819,6426,6400,7828,5943
1.0,7035,1.0,0,1,1,1,1,1,7421,6371,7674,6357,6125
1.0,7036,1.0,0,1,1,1,1,1,7811,7815,6408,6426,7019
1.0,7037,1.0,0,1,1,1,1,1,7165,7469,7547,6917,5742
1.0,7038,1.0,0,1,1,1,1,1,6538,7650,6811,7876,7594
1.0,7039,1.0,0,1,1,1,1,1,6564,5797,7682,7568,6913
1.0,7040,1.0,0,1,1,1,1,1,7905,6651,5402,7287,6215
1.0,7041,1.0,0,1,1,1,1,1,7880,5213,7785,7053,6230
1.0,7042,1.0,0,1,1,1,1,1,7179,5931,5245,6990,5150
1.0,7043,1.0,0,1,1,1,1,1,7447,6219,7114,6001,6434
1.0,7044,1.0,0,1,1,1,1,1,5464,6576,6247,5966,7996
1.0,7045,1.0,0,1,1,1,1,1,5248,7187,7178,6481,7317
1.0,7046,9.0,0,1,1,1,1,1,7608,6543,5682,5781,5456
1.0,7047,1.0,0,1,1,1,1,1,6374,6797,5810,7971,5657
1.0,7048,1.0,0,1,1,1,1,1,6491,6546,7585,6463,5589
1.0,7049,1.0,0,1,1,1,1,1,5914,7844,7992,5324,5196
1.0,7050,1.0,0,1,1,1,1,1,7456,6504,7695,7198,5621
1.0,7051,1.0,0,1,1,1,1,1,5593,5579,5330,5554,6347
1.0,7052,9.0,0,1,1,1,1,1,7013,6190,7223,6441,6631
1.0,7053,1.0,0,1,1,1,1,1,6264,7197,7880,6230,7022
1.0,7054,1.0,0,1,1,1,1,1,5349,7133,7326,7114,6956
1.0,7055,1.0,1,1,1,1,0,0,6222,5482,7933,2354,795
1.0,7056,1.0,0,1,1,1,1,1,7767,5681,6484,7313,5226
1.0,7057,1.0,0,1,1,1,1,1,5374,5580,5936,6945,5758
1.0,7058,1.0,0,1,1,1,1,1,5196,5717,5901,5244,5470
1.0,7059,1.0,0,1,1,1,1,1,6004,6654,6929,5289,5723
1.0,7060,1.0,0,1,1,1,1,1,6171,5680,6717,6605,7404
1.0,7061,1.0,0,1,1,1,1,1,7766,5729,5249,7819,7969
1.0,7062,1.0,0,1,1,1,1,1,7568,5772,5310,6754,7731
1.0,7063,1.0,0,1,1,1,1,1,7849,7285,7962,7461,7230
1.0,7064,1.0,0,1,1,1,1,1,7673,7081,7946,5492,5077
1.0,7065,1.0,0,1,1,1,1,1,5425,6382,7556,7003,5959
1.0,7066,1.0,0,1,1,1,1,1,7737,7544,7910,6532,7318
1.0,7067,1.0,0,1,1,1,1,1,5638,6458,5295,6752,6971
1.0,7068,1.0,2,1,2,2,2,2,7527,8411,8598,8098,9435
1.0,7069,1.0,0,1,1,1,1,1,7376,5604,6321,7544,5144
1.0,7070,1.0,0,1,1,1,1,1,7678,5919,7600,5258,6646
1.0,7071,1.0,0,1,1,1,1,1,6116,5622,6976,7882,5047
1.0,7072,1.0,0,1,1,1,1,1,5896,7872,6140,6458,7369
1.0,7073,1.0,0,1,1,1,1,1,5652,6987,7925,7116,7048
1.0,7074,1.0,0,1,1,1,1,1,7877,5376,6592,6484,6416
1.0,7075,1.0,0,1,1,1,1,1,7478,7529,5751,7601,5624
1.0,7076,1.0,0,1,1,1,1,1,7169,6069,6405,7469,6373
1.0,7077,1.0,0,1,1,1,1,1,6486,7146,6451,7032,5540
1.0,7078,1.0,0,1,1,1,1,1,6381,5683,5855,7565,7959
1.0,7079,1.0,0,1,1,1,1,1,5029,6777,5416,5699,5340
1.0,7080,2.0,2,2,1,2,2,2,8900,6899,8155,9736,9320
1.0,7081,1.0,0,1,1,1,1,1,7673,5339,5077,7425,5388
1.0,7082,1.0,0,1,1,1,1,1,7433,6414,5537,5293,5285
1.0,7083,1.0,0,1,1,1,1,1,5048,6282,5373,6678,7913
1.0,7084,1.0,0,1,1,1,1,1,6582,5626,6499,7495,7690
1.0,7085,1.0,0,1,1,1,1,1,5641,7721,7664,6006,6049
1.0,7086,1.0,0,1,1,1,1,1,5437,6097,5679,7410,5986
1.0,7087,1.0,0,1,1,1,1,1,5679,5767,7524,6213,7281
1.0,7088,1.0,0,1,1,1,1,1,7855,6701,6324,5539,6553
1.0,7089,0.0,1,1,0,1,0,0,7426,1953,5666,4272,916
1.0,7090,1.0,0,1,1,1,1,1,5443,5828,6183,7473,5091
1.0,7091,1.0,0,1,1,1,1,1,6116,7031,6962,6634,5596
1.0,7092,1.0,0,1,1,1,1,1,6122,7382,6272,7083,7900
1.0,7093,1.0,0,1,1,1,1,1,6255,6640,6415,5807,7754
1.0,7094,1.0,0,1,1,1,1,1,7514,7322,7346,6733,5868
1.0,7095,1.0,0,1,1,1,1,1,6539,7213,5856,5641,7517
1.0,7096,1.0,0,1,1,1,1,1,5000,6714,5413,6287,7887
1.0,7097,1.0,0,1,1,1,1,1,6731,7124,6955,6291,5311
1.0,7098,1.0,0,1,1,1,1,1,6151,5342,7634,6613,5729
1.0,7099,1.0,0,1,1,1,1,1,6798,5047,6354,5700,7372
1.0,7100,1.0,0,1,1,1,1,1,6123,5358,6910,7139,7172
1.0,7101,1.0,0,1,1,1,1,1,7701,6395,5849,7636,5306
1.0,7102,1.0,0,1,1,1,1,1,6141,7833,5423,5031,7830
1.0,7103,1.0,0,1,1,1,1,1,5662,6759,5653,7878,7886
1.0,7104,1.0,0,1,1,1,1,1,5262,5642,7280,6482,6231
1.0,7105,1.0,0,1,1,1,1,1,5096,6789,6756,5783,5599
1.0,7106,1.0,0,1,1,1,1,1,7012,7939,7650,5935,5036
1.0,7107,1.0,0,1,1,1,1,1,7398,7459,7270,6321,7758
1.0,7108,1.0,0,1,1,1,1,1,5889,6949,5660,6975,7668
1.0,7109,1.0,0,1,1,1,1,1,7435,6497,7456,6991,5776
1.0,7110,1.0,0,1,1,1,1,1,5749,6232,5777,5150,6017
1.0,7111,1.0,0,1,1,1,1,1,5804,5709,5818,7247,6797
1.0,7112,1.0,0,1,1,1,1,1,6098,5106,7493,5969,6321
1.0,7113,1.0,0,1,1,1,1,1,6951,5771,7191,7180,5289
1.0,7114,1.0,0,1,1,1,1,1,5706,6001,6713,6109,6956
1.0,7115,1.0,0,1,1,1,1,1,7769,6792,6090,5840,7954
1.0,7116,1.0,0,1,1,1,1,1,6014,6345,5976,6140,7513
1.0,7117,1.0,0,1,1,1,1,1,7105,6039,5434,5029,5681
1.0,7118,1.0,0,1,1,1,1,1,6268,7634,7133,6410,7900
1.0,7119,1.0,0,1,1,1,1,1,6578,5466,6323,6625,5380
1.0,7120,1.0,0,1,1,1,1,1,7754,5444,6718,6686,7093
1.0,7121,1.0,0,1,1,1,1,1,7154,5930,6249,7735,6344
1.0,7122,1.0,0,1,1,1,1,1,7289,6639,6803,6736,5619
1.0,7123,1.0,0,1,1,1,1,1,7787,6515,6854,6522,7006
1.0,7124,1.0,0,1,1,1,1,1,7097,5337,6731,5446,7955
1.0,7125,1.0,0,1,1,1,1,1,7682,7751,6076,7667,6207
1.0,7126,1.0,0,1,1,1,1,1,6618,6951,5139,7713,5262
1.0,7127,1.0,0,1,1,1,1,1,5827,5122,7845,5858,6349
1.0,7128,1.0,0,1,1,1,1,1,5700,6454,7428,6374,7701
1.0,7129,9.0,0,1,1,1,1,1,6631,6190,6051,7554,5571
1.0,7130,1.0,0,1,1,1,1,1,5197,6825,7735,7450,7613
1.0,7131,1.0,0,1,1,1,1,1,5685,5938,6953,7523,7432
1.0,7132,1.0,0,1,1,1,1,1,5552,5652,7925,7104,6846
1.0,7133,1.0,0,1,1,1,1,1,6537,7054,7118,5349,6769
1.0,7134,1.0,0,1,1,1,1,1,5156,5534,5415,5705,6857
1.0,7135,1.0,0,1,1,1,1,1,7946,7673,7552,5015,6882
1.0,7136,1.0,0,1,1,1,1,1,5248,7187,5767,5604,7856
1.0,7137,1.0,0,1,1,1,1,1,5062,6588,7643,7376,5153
1.0,7138,1.0,0,1,1,1,1,1,5367,5759,5092,6615,7201
1.0,7139,1.0,0,1,1,1,1,1,7173,5527,6574,5592,6822
1.0,7140,1.0,0,1,1,1,1,1,5605,6829,6834,6249,7735
1.0,7141,1.0,0,1,1,1,1,1,7786,6382,7792,6898,7604
1.0,7142,1.0,0,1,1,1,1,1,7464,5729,7565,6227,5696
1.0,7143,1.0,0,1,1,1,1,1,6984,6218,7758,7398,5373
1.0,7144,1.0,0,1,1,1,1,1,6839,6173,6844,7405,5719
1.0,7145,1.0,0,1,1,1,1,1,5481,7758,5278,6984,5957
1.0,7146,1.0,0,1,1,1,1,1,6486,6032,7077,6757,7032
1.0,7147,1.0,0,1,1,1,1,1,5066,7090,5828,5250,5772
1.0,7148,1.0,0,1,1,1,1,1,7791,7176,5247,7083,7883
1.0,7149,1.0,0,1,1,1,1,1,7024,6910,6328,7030,6103
1.0,7150,1.0,0,1,1,1,1,1,5187,6754,5979,7720,6680
1.0,7151,1.0,0,1,1,1,1,1,5481,6976,6678,6194,7567
1.0,7152,1.0,0,1,1,1,1,1,6522,7452,7154,7006,5312
1.0,7153,1.0,0,1,1,1,1,1,6680,7279,5620,7958,6371
1.0,7154,1.0,0,1,1,1,1,1,7121,5044,6627,5930,5605
1.0,7155,1.0,0,1,1,1,1,1,6445,5783,7331,6756,5375
1.0,7156,1.0,0,1,1,1,1,1,7512,5677,5624,5171,5003
1.0,7157,1.0,0,1,1,1,1,1,7258,5304,5495,6563,6299
1.0,7158,1.0,0,1,1,1,1,1,5147,7795,6759,7693,5013
1.0,7159,1.0,0,1,1,1,1,1,7170,5621,5192,5882,6654
1.0,7160,1.0,0,1,1,1,1,1,5542,5213,7570,5195,6390
1.0,7161,1.0,0,1,1,1,1,1,5080,7681,6632,6193,6208
1.0,7162,1.0,0,1,1,1,1,1,5610,5920,6711,5770,5760
1.0,7163,1.0,0,1,1,1,1,1,6375,7784,7881,5974,7537
1.0,7164,1.0,0,1,1,1,1,1,6431,6951,5752,5433,6050
1.0,7165,1.0,0,1,1,1,1,1,7547,7037,5424,7469,7775
1.0,7166,1.0,0,1,1,1,1,1,6291,5700,6374,6931,5039
1.0,7167,1.0,0,1,1,1,1,1,5989,6797,5002,6403,7757
1.0,7168,1.0,0,1,1,1,1,1,5828,5250,5443,5923,6157
1.0,7169,1.0,0,1,1,1,1,1,7076,6895,5424,5147,6151
1.0,7170,1.0,0,1,1,1,1,1,7853,5192,6654,6929,5570
1.0,7171,1.0,0,1,1,1,1,1,5351,7277,7003,6766,5294
1.0,7172,1.0,0,1,1,1,1,1,5830,7542,6397,5550,6401
1.0,7173,1.0,0,1,1,1,1,1,5527,7139,6279,5463,6103
1.0,7174,1.0,0,1,1,1,1,1,5074,5208,7727,7437,5170
1.0,7175,1.0,0,1,1,1,1,1,7733,6433,5620,6680,7618
1.0,7176,1.0,0,1,1,1,1,1,6945,7148,7791,6957,5657
1.0,7177,1.0,0,1,1,1,1,1,5210,6551,6111,5918,5041
1.0,7178,1.0,0,1,1,1,1,1,7187,7045,7584,6373,5248
1.0,7179,1.0,0,1,1,1,1,1,6549,5831,6174,7566,5759
1.0,7180,1.0,0,1,1,1,1,1,6618,6442,5289,6951,6870
1.0,7181,1.0,0,1,1,1,1,1,6838,6691,6885,5594,7782
1.0,7182,8.0,0,1,1,1,1,3,6937,6915,5356,6028,10203
1.0,7183,1.0,0,1,1,1,1,1,7883,6097,6213,6862,7001
1.0,7184,1.0,0,1,1,1,1,1,6791,5818,6533,6815,7464
1.0,7185,1.0,0,1,1,1,1,1,5376,7572,5096,5422,5632
1.0,7186,1.0,0,1,1,1,1,1,7909,6933,7559,6104,5111
1.0,7187,1.0,0,1,1,1,1,1,7136,7045,7178,5248,6189
1.0,7188,1.0,0,1,1,1,1,1,6312,7795,5778,6470,6088
1.0,7189,1.0,0,1,1,1,1,1,5943,5326,5954,6947,7401
1.0,7190,1.0,0,1,1,1,1,1,6269,5042,5251,6448,5122
1.0,7191,1.0,0,1,1,1,1,1,5771,7180,7113,7914,6951
1.0,7192,1.0,0,1,1,1,1,1,7263,6983,7685,5216,5773
1.0,7193,1.0,0,1,1,1,1,1,5594,5912,5570,5177,6268
1.0,7194,1.0,0,1,1,1,1,1,5762,5041,6893,7622,6585
1.0,7195,1.0,0,1,1,1,1,1,6117,7710,5538,5488,5572
1.0,7196,1.0,0,1,1,1,1,1,6021,5956,7914,7865,5639
1.0,7197,1.0,0,1,1,1,1,1,6230,7053,7906,6210,7022
1.0,7198,1.0,0,1,1,1,1,1,7695,5621,6504,7015,6119
1.0,7199,1.0,0,1,1,1,1,1,6703,6578,7735,6323,6834
1.0,7200,1.0,0,1,1,1,1,1,6544,6118,5827,7535,5858
1.0,7201,1.0,0,1,1,1,1,1,7888,5019,6028,5128,5367
1.0,7202,1.0,0,1,1,1,1,1,6008,7095,5398,5434,5522
1.0,7203,1.0,0,1,1,1,1,1,6731,5395,5240,7026,7588
1.0,7204,1.0,0,1,1,1,1,1,7826,7734,7958,7153,6301
1.0,7205,1.0,0,1,1,1,1,1,5426,7553,5623,7099,7420
1.0,7206,1.0,0,1,1,1,1,1,6112,6110,6986,5630,6687
1.0,7207,1.0,0,1,1,1,1,1,5210,7589,6070,7804,7566
1.0,7208,1.0,0,1,1,1,1,1,5796,5232,5524,5072,7249
1.0,7209,1.0,0,1,1,1,1,1,6532,6544,7940,5798,5036
1.0,7210,8.0,0,1,1,1,1,1,7293,6160,7563,5581,5113
1.0,7211,1.0,0,3,1,1,1,1,10107,7550,6088,6373,5578
1.0,7212,1.0,0,1,1,1,1,1,5718,6523,6150,5002,5021
1.0,7213,1.0,0,1,1,1,1,1,7517,6679,6027,5319,7095
1.0,7214,1.0,0,1,1,1,1,1,6850,6467,6354,6427,7750
1.0,7215,1.0,0,1,1,1,1,1,5589,6825,6692,7585,7595
1.0,7216,1.0,0,1,1,1,1,1,7297,7757,6771,6906,7005
1.0,7217,1.0,0,1,1,1,1,1,7957,5774,5896,7848,5391
1.0,7218,1.0,0,1,1,1,1,1,6541,7568,5644,7967,6913
1.0,7219,1.0,0,1,1,1,1,1,5540,7597,5029,5416,6185
1.0,7220,1.0,0,1,1,1,1,1,5586,7530,7874,5014,7313
1.0,7221,1.0,0,1,1,1,1,1,7856,5543,5437,7828,5261
1.0,7222,1.0,0,1,1,1,1,1,7482,7246,7403,6450,6323
1.0,7223,9.0,0,1,1,1,1,1,7013,6907,5054,7680,5661
1.0,7224,1.0,0,1,1,1,1,1,5420,7731,5317,5148,6570
1.0,7225,1.0,0,1,1,1,1,1,5323,7928,7924,6156,6799
1.0,7226,1.0,0,1,1,1,1,1,6865,5727,7981,7418,5094
1.0,7227,1.0,0,1,1,1,1,1,5994,6089,5419,6503,5298
1.0,7228,1.0,0,1,1,1,1,1,5996,5483,6236,6733,5396
1.0,7229,1.0,0,1,1,1,1,1,6101,6196,7549,5597,6399
1.0,7230,1.0,0,1,1,1,1,1,7285,7400,6569,7461,5086
1.0,7231,1.0,0,1,1,1,1,1,6272,7490,6941,7083,6537
1.0,7232,9.0,0,1,1,1,1,1,6648,7879,6889,6095,5252
1.0,7233,1.0,0,1,1,1,1,1,6870,5760,7705,6566,5696
1.0,7234,1.0,0,1,1,1,1,1,6674,6959,6642,5030,5347
1.0,7235,1.0,0,1,1,1,1,1,6715,5237,6107,5655,7717
1.0,7236,1.0,0,1,1,1,1,1,7615,5344,7875,7691,5491
1.0,7237,1.0,0,1,1,1,1,1,5434,5290,6347,6008,5158
1.0,7238,1.0,0,1,1,1,1,1,7840,7556,6186,6407,6552
1.0,7239,1.0,0,1,1,1,1,1,5858,5209,7907,5631,7160
1.0,7240,1.0,0,1,1,1,1,1,5966,5737,5175,6376,6940
1.0,7241,1.0,0,1,1,1,1,1,5803,7354,6674,7660,5940
1.0,7242,1.0,0,1,1,1,1,1,6752,6819,5066,5250,5828
1.0,7243,1.0,0,1,1,1,1,1,5995,6691,7774,5069,5760
1.0,7244,1.0,0,1,1,1,1,1,5664,5244,6116,5788,5675
1.0,7245,1.0,0,1,1,1,1,1,5603,6479,6035,6921,5355
1.0,7246,1.0,0,1,1,1,1,1,6888,6448,7980,7022,5213
1.0,7247,1.0,0,1,1,1,1,1,5596,6541,6759,5622,5709
1.0,7248,1.0,0,1,1,1,1,1,5045,6082,5058,6380,5347
1.0,7249,1.0,0,1,1,1,1,1,5072,7314,5586,5681,7208
1.0,7250,1.0,0,1,1,1,1,1,6445,7168,5191,6479,7349
1.0,7251,1.0,1,0,0,1,1,1,3734,826,7937,7856,6914
1.0,7252,1.0,0,1,1,1,1,1,7570,6146,7468,5213,7246
1.0,7253,1.0,0,1,1,1,1,1,5241,5939,7553,5714,6734
1.0,7254,1.0,0,1,1,1,1,1,6822,7562,7828,7720,5428
1.0,7255,1.0,0,1,1,1,1,1,5676,5241,7258,6135,7606
1.0,7256,1.0,0,1,1,1,1,1,5867,5217,6151,7796,7716
1.0,7257,1.0,0,1,1,1,1,1,7011,7742,5988,5275,5362
1.0,7258,1.0,0,1,1,1,1,1,5748,6593,6440,5495,7456
1.0,7259,1.0,0,1,1,1,1,1,6602,6430,5042,5628,7703
1.0,7260,1.0,0,1,1,1,1,1,6765,7355,6755,7561,6315
1.0,7261,1.0,0,1,1,1,1,1,7276,5724,6340,6617,7455
1.0,7262,1.0,0,1,1,1,1,1,6379,6962,7582,5039,5535
1.0,7263,1.0,0,1,1,1,1,1,7192,5714,7677,6421,5363
1.0,7264,9.0,0,1,1,1,1,1,5286,5072,5011,6531,5854
1.0,7265,1.0,0,1,1,1,1,1,6110,6744,7374,6913,6955
1.0,7266,1.0,0,1,1,1,1,1,6044,7712,6339,5308,6833
1.0,7267,1.0,0,1,1,1,1,1,6115,7530,7085,5456,6092
1.0,7268,1.0,0,1,1,1,1,1,6973,5245,5057,7615,7236
1.0,7269,1.0,0,1,1,1,1,1,7905,6038,5063,6080,7687
1.0,7270,1.0,0,1,1,1,1,1,7524,5349,6454,6457,6321
1.0,7271,1.0,0,1,1,1,1,1,7326,5706,5849,7114,5842
1.0,7272,1.0,0,1,1,1,1,1,6602,7646,6339,6205,5485
1.0,7273,1.0,0,1,1,1,1,1,6509,6845,5565,5831,7380
1.0,7274,1.0,0,1,1,1,1,1,5869,6583,7947,7499,6439
1.0,7275,1.0,0,1,1,1,1,1,5349,7118,6851,7270,6821
1.0,7276,1.0,0,1,1,1,1,1,5043,7261,6323,6043,6578
1.0,7277,1.0,0,1,1,1,1,1,5744,6766,7626,7619,6410
1.0,7278,1.0,0,1,1,1,1,1,5346,6386,6471,5427,6800
1.0,7279,1.0,0,1,1,1,1,1,5620,5377,6289,5649,7153
1.0,7280,1.0,0,1,1,1,1,1,5262,7104,6431,5615,5642
1.0,7281,1.0,0,1,1,1,1,1,7087,5248,5679,6213,7401
1.0,7282,1.0,0,1,1,1,1,1,5196,6312,5342,7018,7933
1.0,7283,1.0,0,1,1,1,1,1,5458,5896,7029,7780,5517
1.0,7284,1.0,3,0,0,0,0,0,4639,4272,1147,3405,4043
1.0,7285,1.0,0,1,1,1,1,1,7230,6569,5942,7063,7461
1.0,7286,1.0,0,1,1,1,1,1,6512,5525,6042,7093,6520
1.0,7287,1.0,0,1,1,1,1,1,5773,6983,6640,5687,6939
1.0,7288,1.0,0,1,1,1,1,1,6328,5374,5689,7989,7707
1.0,7289,1.0,0,1,1,1,1,1,7122,6736,7651,7618,5647
1.0,7290,1.0,0,1,1,1,1,1,5869,7494,7647,5415,5678
1.0,7291,1.0,0,1,1,1,1,1,6138,5070,7524,7176,5048
1.0,7292,1.0,0,1,1,1,1,1,6327,5683,6457,5855,6329
1.0,7293,1.0,0,1,1,1,1,1,7563,5581,6160,5092,7822
1.0,7294,1.0,0,1,1,1,1,1,5679,7783,6775,5843,6373
1.0,7295,1.0,0,1,1,1,1,1,5689,7288,7707,6154,6957
1.0,7296,1.0,0,1,1,1,1,1,5820,6614,5226,6698,7313
1.0,7297,1.0,0,1,1,1,1,1,6870,5771,7216,5389,7738
1.0,7298,1.0,0,1,1,1,1,1,6408,7802,5169,5254,7808
1.0,7299,8.0,0,1,1,1,1,1,5040,7598,6214,6028,6716
1.0,7300,1.0,0,1,1,1,1,1,6285,6072,5724,6323,6703
1.0,7301,1.0,0,1,1,1,1,1,5082,7723,7290,7826,7647
1.0,7302,1.0,0,1,1,1,1,1,7755,5096,7090,6548,6756
1.0,7303,1.0,0,1,1,1,1,1,5725,5636,7354,5803,7599
1.0,7304,1.0,0,1,1,1,1,1,6914,6434,5598,7045,7178
1.0,7305,1.0,0,1,1,1,1,1,7857,5282,5951,6011,7532
1.0,7306,1.0,0,1,1,1,1,1,5827,5852,7980,5750,7907
1.0,7307,1.0,0,1,1,1,1,1,7591,5639,6410,5899,6075
1.0,7308,1.0,0,1,1,1,1,1,7635,6230,7872,6340,7968
1.0,7309,1.0,0,1,1,1,1,1,5177,6880,7339,7951,7963
1.0,7310,1.0,0,1,1,1,1,1,6479,6693,6561,6072,6269
1.0,7311,1.0,0,1,1,1,1,1,5433,7576,7982,5388,6431
1.0,7312,1.0,0,1,1,1,1,1,5984,6632,5777,5367,7494
1.0,7313,1.0,0,1,1,1,1,1,5044,7706,7572,5998,7056
